692; 48; 4/1/17; 6/9/17; 1; 0; 0; 143832.04; 0.00; 0.00;
148; 53; 4/3/17; 6/9/17; 1; 0; 0; 11030.66; 0.00; 0.00;
851; 64; 4/1/17; 6/9/17; 1; 0; 0; 2691.11; 0.00; 0.00;
852; 267; 4/1/17; 6/9/17; 1; 0; 0; 4060.56; 0.00; 0.00;
856; 234; 4/1/17; 6/9/17; 1; 0; 0; 6446.94; 0.00; 0.00;
891; 267; 4/1/17; 6/9/17; 1; 0; 1; 2100.68; 0.00; 243.00;
894; 20; 4/1/17; 6/9/17; 1; 0; 1; 27047.44; 0.00; 1147.18;
895; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
900; 207; 4/1/17; 6/9/17; 1; 0; 1; 68847.11; 0.00; 0.00;
903; 267; 4/1/17; 6/9/17; 1; 0; 0; 11719.56; 0.00; 0.00;
904; 222; 4/1/17; 4/3/17; 1; 0; 1; 0.00; 0.00; 215.18;
905; 439; 4/1/17; 6/9/17; 0; 0; 0; 0.00; 0.00; 0.00;
915; 207; 4/1/17; 6/9/17; 1; 0; 0; 46173.82; 0.00; 0.00;
916; 671; 4/1/17; 6/9/17; 1; 0; 1; 2509.87; 0.00; 0.00;
920; 222; 4/1/17; 6/9/17; 1; 0; 0; 1275.40; 0.00; 0.00;
924; 267; 4/1/17; 6/9/17; 1; 0; 0; 6695.33; 0.00; 0.00;
927; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
933; 267; 4/1/17; 6/9/17; 1; 0; 1; 1273.24; 0.00; 393.08;
934; 135; 4/1/17; 5/3/17; 1; 0; 0; 1332.02; 0.00; 0.00;
936; 671; 4/1/17; 6/9/17; 1; 0; 0; 11655.32; 0.00; 0.00;
942; 222; 4/1/17; 6/9/17; 1; 0; 0; 229.66; 0.00; 0.00;
948; 234; 4/1/17; 6/9/17; 1; 0; 0; 7820.28; 0.00; 0.00;
957; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
957; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
957; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
960; 234; 4/1/17; 4/3/17; 1; 0; 0; 9197.76; 0.00; 0.00;
964; 439; 4/1/17; 6/9/17; 1; 0; 0; 10804.04; 0.00; 0.00;
968; 234; 4/1/17; 6/9/17; 1; 0; 1; 12208.03; 0.00; 884.30;
971; 234; 4/1/17; 6/9/17; 1; 0; 0; 21404.00; 0.00; 0.00;
975; 234; 4/1/17; 6/9/17; 1; 0; 0; 2295.60; 0.00; 0.00;
981; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
983; 267; 4/1/17; 6/9/17; 1; 0; 0; 36730.38; 0.00; 0.00;
992; 222; 4/1/17; 6/9/17; 1; 0; 0; 6505.11; 0.00; 0.00;
993; 234; 4/1/17; 6/9/17; 1; 0; 0; 2103.68; 0.00; 0.00;
149; 222; 4/3/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1009; 439; 4/1/17; 6/9/17; 1; 0; 1; 14360.06; 0.00; 734.41;
1019; 671; 4/1/17; 6/9/17; 1; 0; 1; 3908.30; 0.00; 0.00;
1020; 671; 4/1/17; 6/9/17; 1; 0; 0; 15121.36; 0.00; 0.00;
1022; 671; 4/1/17; 6/9/17; 1; 0; 1; 4769.20; 0.00; 1773.51;
1026; 439; 4/1/17; 6/9/17; 1; 0; 1; 648.79; 0.00; 174.02;
1027; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1034; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1042; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1052; 439; 4/1/17; 6/9/17; 1; 0; 0; 7605.51; 0.00; 0.00;
1053; 207; 4/1/17; 6/9/17; 1; 0; 0; 195.08; 0.00; 0.00;
1055; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1058; 439; 4/1/17; 6/9/17; 1; 0; 0; 9208.33; 0.00; 0.00;
1061; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1064; 207; 4/1/17; 6/9/17; 1; 0; 0; 1008.97; 0.00; 0.00;
1070; 64; 4/1/17; 6/9/17; 1; 0; 1; 13923.65; 0.00; 2132.18;
1074; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1075; 222; 4/1/17; 6/9/17; 1; 0; 0; 13055.49; 0.00; 0.00;
1077; 135; 4/1/17; 5/3/17; 1; 0; 1; 1431.15; 0.00; 0.00;
1084; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1088; 439; 4/1/17; 6/9/17; 1; 0; 1; 1908.88; 0.00; 1686.15;
1089; 439; 4/1/17; 6/9/17; 1; 1; 1; 930.50; 0.00; 487.75;
1093; 135; 4/1/17; 5/3/17; 1; 0; 0; 1194.23; 0.00; 0.00;
1094; 135; 4/1/17; 5/3/17; 1; 0; 0; 1132.99; 0.00; 0.00;
1095; 439; 4/1/17; 6/9/17; 1; 0; 0; 16536.85; 0.00; 0.00;
1096; 439; 4/1/17; 6/9/17; 1; 0; 1; 229.66; 0.00; 111.94;
1097; 222; 4/1/17; 4/3/17; 0; 0; 1; 0.00; 0.00; 5370.13;
1099; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1104; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1110; 439; 4/1/17; 6/9/17; 1; 0; 0; 4181.90; 0.00; 0.00;
1112; 222; 4/1/17; 6/9/17; 1; 0; 1; 2211.86; 0.00; 899.48;
1114; 671; 4/1/17; 6/9/17; 1; 0; 0; 7112.50; 0.00; 0.00;
1118; 207; 4/1/17; 6/9/17; 1; 0; 0; 12829.15; 0.00; 0.00;
1139; 222; 4/1/17; 6/9/17; 1; 1; 1; 43295.17; 7205.22; 2824.84;
1144; 234; 4/1/17; 6/9/17; 1; 0; 0; 12096.54; 0.00; 0.00;
1156; 439; 4/1/17; 4/3/17; 1; 0; 0; 4924.28; 0.00; 0.00;
1158; 439; 4/1/17; 6/9/17; 1; 0; 0; 1675.90; 0.00; 0.00;
1159; 222; 4/1/17; 6/9/17; 1; 0; 0; 5102.73; 0.00; 0.00;
1160; 53; 4/1/17; 6/9/17; 1; 0; 1; 52110.87; 0.00; 4807.16;
1163; 52; 4/1/17; 6/9/17; 1; 0; 1; 11155.51; 0.00; 1254.87;
1167; 234; 4/1/17; 6/9/17; 1; 0; 0; 1348.06; 0.00; 0.00;
1173; 267; 4/1/17; 5/17/17; 0; 0; 1; 0.00; 0.00; 199.80;
1177; 64; 4/1/17; 6/9/17; 1; 0; 1; 37291.82; 0.00; 804.54;
1181; 17; 4/1/17; 6/9/17; 1; 0; 0; 57606.37; 0.00; 0.00;
1189; 671; 4/1/17; 6/9/17; 1; 0; 1; 3158.43; 0.00; 0.00;
1195; 64; 4/1/17; 6/9/17; 1; 0; 0; 7995.10; 0.00; 0.00;
1197; 64; 4/1/17; 6/9/17; 1; 0; 0; 10134.05; 0.00; 0.00;
1201; 64; 4/1/17; 6/9/17; 1; 0; 0; 37896.65; 0.00; 0.00;
1202; 207; 4/1/17; 6/9/17; 1; 0; 1; 82451.27; 0.00; 978.13;
1222; 135; 4/1/17; 5/3/17; 1; 0; 0; 1567.42; 0.00; 0.00;
1224; 267; 4/1/17; 6/9/17; 1; 0; 1; 9647.37; 0.00; 304.03;
1229; 222; 4/1/17; 6/9/17; 1; 0; 1; 1486.42; 0.00; 1544.37;
1231; 234; 4/1/17; 6/9/17; 0; 1; 1; 0.00; 535.34; 117.40;
1233; 439; 4/1/17; 6/9/17; 1; 0; 0; 114.83; 0.00; 0.00;
1244; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1254; 135; 4/1/17; 5/3/17; 1; 0; 0; 1243.41; 0.00; 0.00;
1258; 222; 4/1/17; 6/9/17; 1; 0; 1; 246.31; 0.00; 262.90;
1265; 234; 4/1/17; 6/9/17; 1; 0; 1; 260.15; 0.00; 166.63;
1267; 135; 4/1/17; 5/3/17; 1; 1; 1; 149.28; 0.00; 183.07;
1275; 64; 4/1/17; 6/9/17; 1; 0; 0; 40468.09; 0.00; 0.00;
1284; 64; 4/1/17; 6/9/17; 1; 0; 1; 93941.34; 0.00; 4782.33;
1289; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1292; 52; 4/1/17; 6/9/17; 1; 0; 1; 102105.06; 0.00; 0.00;
1306; 234; 4/1/17; 6/9/17; 1; 0; 0; 21889.21; 0.00; 0.00;
1308; 52; 4/1/17; 6/9/17; 1; 0; 1; 7722.13; 0.00; 3265.50;
1315; 222; 4/1/17; 4/3/17; 1; 0; 0; 1123.47; 0.00; 0.00;
1316; 20; 4/1/17; 6/9/17; 1; 1; 1; 25706.91; 1425.04; 1933.49;
1318; 135; 4/1/17; 5/3/17; 1; 0; 0; 1603.89; 0.00; 0.00;
180; 135; 4/1/17; 5/11/17; 1; 0; 0; 0.00; 0.00; 0.00;
1325; 234; 4/1/17; 6/9/17; 1; 0; 1; 7162.77; 0.00; 0.00;
1326; 135; 4/1/17; 4/3/17; 0; 0; 0; 0.00; 0.00; 0.00;
1327; 48; 4/1/17; 6/9/17; 1; 1; 1; 197220.91; 650.58; 11301.57;
1329; 439; 4/1/17; 6/9/17; 1; 1; 0; 13553.70; 585.63; 0.00;
1333; 267; 4/1/17; 6/9/17; 1; 0; 0; 736.26; 0.00; 0.00;
1336; 64; 4/1/17; 6/9/17; 1; 0; 1; 118328.14; 0.00; 8282.27;
1344; 234; 4/1/17; 6/9/17; 1; 0; 0; 658.36; 0.00; 0.00;
1350; 234; 4/1/17; 6/9/17; 1; 0; 0; 195.21; 0.00; 0.00;
1353; 439; 4/1/17; 6/9/17; 1; 0; 0; 3124.19; 0.00; 0.00;
1363; 52; 4/1/17; 6/9/17; 1; 1; 1; 65926.69; 0.00; 1530.93;
1379; 671; 4/1/17; 5/17/17; 0; 0; 1; 0.00; 0.00; 539.64;
1380; 671; 4/1/17; 6/9/17; 1; 1; 0; 5422.81; 275.32; 0.00;
1381; 135; 4/1/17; 5/3/17; 1; 0; 1; 3762.86; 0.00; 599.30;
1385; 53; 4/1/17; 6/9/17; 1; 0; 0; 52116.01; 0.00; 0.00;
1388; 222; 4/1/17; 6/9/17; 1; 0; 0; 19559.11; 0.00; 0.00;
1390; 671; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1396; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1405; 135; 4/1/17; 4/11/17; 1; 0; 0; 4216.54; 0.00; 0.00;
1408; 53; 4/1/17; 6/9/17; 1; 0; 0; 7104.67; 0.00; 0.00;
1410; 135; 4/1/17; 5/3/17; 1; 0; 0; 306.06; 0.00; 0.00;
1413; 671; 4/1/17; 6/9/17; 1; 0; 0; 1102.09; 0.00; 0.00;
1415; 671; 4/1/17; 6/9/17; 1; 0; 1; 11984.17; 0.00; 684.07;
1418; 222; 4/1/17; 6/9/17; 1; 0; 1; 149.18; 0.00; 115.36;
1422; 64; 4/1/17; 6/9/17; 1; 0; 0; 16230.81; 0.00; 0.00;
1424; 671; 4/1/17; 6/9/17; 1; 0; 0; 2915.66; 0.00; 0.00;
1425; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1430; 52; 4/1/17; 6/9/17; 1; 0; 0; 51182.07; 0.00; 0.00;
1432; 135; 4/1/17; 4/11/17; 1; 0; 1; 4649.91; 0.00; 239.87;
1435; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1437; 135; 4/1/17; 5/3/17; 1; 0; 0; 1510.28; 0.00; 0.00;
1442; 671; 4/1/17; 6/9/17; 1; 0; 0; 59657.30; 0.00; 0.00;
1443; 53; 4/1/17; 6/9/17; 1; 0; 1; 76953.84; 0.00; 29581.91;
1454; 20; 4/1/17; 6/9/17; 1; 1; 1; 261552.13; 11415.90; 26046.60;
1456; 671; 4/1/17; 6/9/17; 1; 0; 0; 1101.81; 0.00; 0.00;
1461; 64; 4/1/17; 6/9/17; 1; 1; 0; 220248.41; 0.00; 0.00;
1462; 64; 4/1/17; 6/9/17; 1; 0; 1; 70593.96; 0.00; 7166.51;
1471; 53; 4/1/17; 6/9/17; 1; 0; 0; 83518.81; 0.00; 0.00;
1483; 439; 4/1/17; 6/9/17; 1; 1; 0; 1117.67; 0.00; 0.00;
1486; 48; 4/1/17; 6/9/17; 1; 1; 0; 182277.21; 0.00; 0.00;
1490; 671; 4/1/17; 6/9/17; 1; 0; 0; 2438.22; 0.00; 0.00;
1495; 135; 4/1/17; 5/3/17; 1; 1; 1; 201563.55; 3341.35; 12448.15;
1498; 671; 4/1/17; 4/3/17; 1; 0; 0; 535.05; 0.00; 0.00;
1500; 53; 4/1/17; 6/9/17; 1; 1; 1; 48608.04; 780.45; 3537.94;
1510; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1511; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1512; 207; 4/1/17; 6/9/17; 1; 0; 0; 688.52; 0.00; 0.00;
1513; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1514; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1515; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1517; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
180; 138; 5/11/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1519; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1520; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1523; 191; 4/1/17; 6/9/17; 1; 1; 0; 128514.28; 0.00; 0.00;
1530; 135; 4/1/17; 5/3/17; 1; 0; 0; 229.66; 0.00; 0.00;
1532; 267; 4/1/17; 6/9/17; 1; 0; 0; 8341.35; 0.00; 0.00;
1538; 671; 4/1/17; 6/9/17; 1; 0; 1; 10679.11; 0.00; 2110.94;
1542; 207; 4/1/17; 6/9/17; 1; 0; 0; 169228.60; 0.00; 0.00;
1550; 234; 4/1/17; 6/9/17; 1; 1; 0; 18181.77; 0.00; 0.00;
1555; 135; 4/1/17; 5/3/17; 1; 0; 0; 20231.02; 0.00; 0.00;
1565; 64; 4/1/17; 6/9/17; 1; 0; 0; 80748.57; 0.00; 0.00;
1566; 64; 4/1/17; 6/9/17; 1; 0; 0; 74824.85; 0.00; 0.00;
1567; 64; 4/1/17; 6/9/17; 1; 0; 1; 71845.69; 0.00; 2386.92;
1570; 52; 4/1/17; 6/9/17; 1; 0; 1; 209890.26; 0.00; 6796.92;
1572; 53; 4/1/17; 6/9/17; 1; 1; 0; 156859.62; 18788.67; 0.00;
1591; 135; 4/1/17; 5/3/17; 1; 0; 1; 55599.48; 0.00; 2308.04;
1595; 267; 4/1/17; 4/3/17; 0; 0; 1; 0.00; 0.00; 565.68;
1596; 64; 4/1/17; 6/9/17; 1; 0; 1; 247028.08; 0.00; 9539.53;
1600; 20; 4/1/17; 5/17/17; 0; 0; 1; 0.00; 0.00; 239.17;
1601; 52; 4/1/17; 6/9/17; 1; 1; 1; 267175.18; 70356.75; 10718.61;
184; 744; 5/16/17; 6/9/17; 1; 1; 0; 0.00; 0.00; 0.00;
1610; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1611; 267; 4/1/17; 4/3/17; 0; 1; 0; 0.00; 1147.99; 0.00;
1613; 207; 4/1/17; 6/9/17; 1; 0; 0; 229.51; 0.00; 0.00;
1638; 17; 4/1/17; 6/9/17; 1; 1; 1; 5239.63; 22665.95; 88318.00;
1639; 48; 4/1/17; 6/9/17; 1; 1; 1; 245746.96; 36188.96; 11169.86;
1641; 135; 4/1/17; 4/3/17; 1; 0; 0; 11984.71; 0.00; 0.00;
1645; 53; 4/1/17; 6/9/17; 1; 0; 0; 348695.80; 0.00; 0.00;
1649; 234; 4/1/17; 6/9/17; 1; 0; 1; 17974.43; 0.00; 0.00;
1652; 53; 4/1/17; 6/9/17; 1; 0; 1; 45430.23; 0.00; 1646.42;
1654; 222; 4/1/17; 6/9/17; 1; 0; 1; 44976.74; 0.00; 879.46;
1657; 64; 4/1/17; 6/9/17; 1; 0; 0; 24866.71; 0.00; 0.00;
1661; 135; 4/1/17; 5/3/17; 1; 0; 0; 3639.20; 0.00; 0.00;
1663; 439; 4/1/17; 6/9/17; 1; 0; 0; 31321.82; 0.00; 0.00;
1666; 222; 4/1/17; 4/3/17; 1; 0; 0; 229.66; 0.00; 0.00;
1667; 64; 4/1/17; 6/9/17; 1; 0; 0; 21510.41; 0.00; 0.00;
1670; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1672; 207; 4/1/17; 6/9/17; 1; 0; 0; 229.51; 0.00; 0.00;
1673; 207; 4/1/17; 6/9/17; 1; 0; 0; 195.08; 0.00; 0.00;
1674; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1676; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1677; 207; 4/1/17; 6/9/17; 1; 0; 0; 229.51; 0.00; 0.00;
1679; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1680; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1681; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1684; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1685; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1686; 207; 4/1/17; 6/9/17; 1; 0; 0; 229.51; 0.00; 0.00;
1687; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1688; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1690; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1691; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1693; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1694; 207; 4/1/17; 6/9/17; 1; 0; 0; 390.16; 0.00; 0.00;
1695; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
187; 222; 4/3/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1697; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1698; 207; 4/1/17; 6/9/17; 1; 0; 0; 447.54; 0.00; 0.00;
1699; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1701; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1713; 64; 4/1/17; 6/9/17; 1; 0; 1; 16443.25; 0.00; 1199.47;
1715; 234; 4/1/17; 6/9/17; 1; 0; 0; 3660.62; 0.00; 0.00;
1718; 439; 4/1/17; 4/3/17; 1; 0; 0; 229.66; 0.00; 0.00;
1720; 207; 4/1/17; 6/9/17; 1; 0; 0; 195.08; 0.00; 0.00;
1722; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1733; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1737; 222; 4/1/17; 6/9/17; 1; 0; 0; 7998.81; 0.00; 0.00;
1743; 222; 4/1/17; 6/9/17; 1; 0; 1; 701.61; 0.00; 163.59;
1760; 234; 4/1/17; 6/9/17; 1; 0; 0; 1204.14; 0.00; 0.00;
1761; 234; 4/1/17; 6/9/17; 1; 0; 1; 937.97; 0.00; 250.37;
1774; 222; 4/1/17; 6/9/17; 1; 0; 0; 14007.62; 0.00; 0.00;
1777; 135; 4/1/17; 5/3/17; 0; 0; 1; 0.00; 0.00; 99.90;
1780; 222; 4/1/17; 4/11/17; 1; 0; 0; 12327.43; 0.00; 0.00;
1785; 439; 4/1/17; 6/9/17; 1; 0; 0; 1478.26; 0.00; 0.00;
1790; 222; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1807; 234; 4/1/17; 6/9/17; 1; 0; 1; 4080.28; 0.00; 623.25;
1809; 439; 4/1/17; 6/9/17; 1; 0; 1; 19643.29; 0.00; 983.10;
1824; 222; 4/1/17; 6/9/17; 1; 0; 1; 195.08; 0.00; 129.91;
1828; 222; 4/1/17; 6/9/17; 1; 0; 0; 229.51; 0.00; 0.00;
1841; 64; 4/1/17; 6/9/17; 0; 0; 0; 0.00; 0.00; 0.00;
1895; 20; 4/1/17; 6/9/17; 0; 0; 1; 0.00; 0.00; 16876.67;
1899; 207; 4/1/17; 6/9/17; 0; 0; 0; 0.00; 0.00; 0.00;
1902; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1905; 671; 4/1/17; 6/9/17; 1; 0; 0; 11620.52; 0.00; 0.00;
1907; 64; 4/1/17; 6/9/17; 1; 0; 0; 50484.32; 0.00; 0.00;
1908; 267; 4/1/17; 4/3/17; 0; 0; 0; 0.00; 0.00; 0.00;
1909; 53; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1922; 267; 4/1/17; 5/17/17; 0; 0; 1; 0.00; 0.00; 116.68;
1924; 267; 4/1/17; 4/3/17; 1; 0; 0; 230.85; 0.00; 0.00;
1930; 207; 4/1/17; 6/9/17; 1; 0; 0; 0.00; 0.00; 0.00;
1932; 439; 4/1/17; 6/9/17; 1; 0; 1; 384.17; 0.00; 671.64;
1933; 222; 4/1/17; 6/9/17; 1; 0; 1; 0.00; 0.00; 221.12;
1936; 671; 4/1/17; 6/9/17; 1; 0; 0; 1730.83; 0.00; 0.00;
1937; 64; 4/1/17; 6/9/17; 1; 1; 1; 64249.97; 32583.84; 5439.98;
1945; 439; 4/1/17; 6/9/17; 1; 0; 0; 12849.17; 0.00; 0.00;
